trans,distance,year,taxon,days,count,m_days,midges,catch_rate,midge_rate,midges_z,dist_z,time_z,plot,midges_lag,y
btl,150,2010,stap,52,4,77,2480,-2.341805806147327,32.20779220779221,-0.7779524461209415,0.4561123566811104,0.6959478675471564,150 btl,0.5350496066241432,-0.1147161104556269
btl,150,2011,stap,30,4,77,70,-1.791759469228055,0.9090909090909091,-0.9751579111619495,0.4561123566811104,1.0439218013207345,150 btl,-0.7779524461209415,0.32365719865070747
btl,150,2012,stap,85,9,79,2073,-2.1400661634962708,26.240506329113924,-0.8155508555727171,0.4561123566811104,1.3918957350943129,150 btl,-0.9751579111619495,0.0460653888307732
btl,150,2013,stap,70,18,70,2407,-1.3040562628829186,34.385714285714286,-0.7642298915618638,0.4561123566811104,1.739869668867891,150 btl,-0.8155508555727171,0.7123445765627701
btl,150,2014,stap,60,1,37,6557,-3.4011973816621555,177.21621621621622,0.13571018219493386,0.4561123566811104,2.087843602641469,150 btl,-0.7642298915618638,-0.9590249612315348
btl,150,2015,stap,71,5,49,2230,-2.4709204078132605,45.51020408163265,-0.6941372010501633,0.4561123566811104,2.435817536415047,150 btl,0.13571018219493386,-0.21761725057275214
btl,150,2016,stap,72,13,72,12648,-1.6376087894007967,175.66666666666666,0.12594684931390832,0.4561123566811104,2.7837914701886257,150 btl,-0.6941372010501633,0.44651147306574474
btl,150,2017,stap,55,5,55,794,-2.2155737160044158,14.436363636363636,-0.8899258728272134,0.4561123566811104,3.131765403962204,150 btl,0.12594684931390832,-0.01411226063946378
hag,5,2009,cara,60,5,67,30882.222084757403,-2.3025850929940455,460.9286878322,1.9233131044058127,-0.7532369776048052,0.3479739337735782,5 hag,1.8678255783303397,-0.09553530526246791
hag,5,2010,cara,52,15,77,18497.900803353128,-1.1786549963416462,240.23247796562504,0.5327602413919171,-0.7532369776048052,0.6959478675471564,5 hag,1.9233131044058127,0.8494191592226777
hag,5,2011,cara,28,8,77,671,-1.1349799328389845,8.714285714285714,-0.9259792868923868,-0.7532369776048052,1.0439218013207345,5 hag,0.5327602413919171,0.8861393666149675
hag,5,2012,cara,68,16,93,12583.171614856212,-1.3862943611198906,135.30292058985174,-0.128375246670494,-0.7532369776048052,1.3918957350943129,5 hag,-0.9259792868923868,0.6748444722964462
hag,5,2013,cara,70,14,70,12614,-1.540445040947149,180.2,0.15451027434723383,-0.7532369776048052,1.739869668867891,5 hag,-0.128375246670494,0.5452408843686478
hag,5,2014,cara,60,11,37,13399,-1.6094379124341003,362.13513513513516,1.300839081706142,-0.7532369776048052,2.087843602641469,5 hag,0.15451027434723383,0.48723449934218865
hag,5,2015,cara,55,4,33,5283,-2.3978952727983707,160.0909090909091,0.027807808758231106,-0.7532369776048052,2.435817536415047,5 hag,1.300839081706142,-0.17566820693066956
hag,5,2016,cara,72,21,44,13565,-1.1856236656577395,308.29545454545456,0.9616084169249213,-0.7532369776048052,2.7837914701886257,5 hag,0.027807808758231106,0.8435601870309226
hag,5,2017,cara,38,1,38,3148,-2.9444389791664407,82.84210526315789,-0.4589180185317781,-0.7532369776048052,3.131765403962204,5 hag,0.9616084169249213,-0.6351798054785042
hag,5,2009,gnap,60,7,67,30882.222084757403,-2.0149030205422647,460.9286878322,1.9233131044058127,-0.7532369776048052,0.3479739337735782,5 hag,1.8678255783303397,0.030144057984233148
hag,5,2010,gnap,52,9,77,18497.900803353128,-1.6486586255873816,240.23247796562504,0.5327602413919171,-0.7532369776048052,0.6959478675471564,5 hag,1.9233131044058127,0.4416159620266409
hag,5,2011,gnap,28,0,77,671,-3.332204510175204,8.714285714285714,-0.9259792868923868,-0.7532369776048052,1.0439218013207345,5 hag,0.5327602413919171,-1.4498309521560242
hag,5,2012,gnap,68,13,93,12583.171614856212,-1.580450375560848,135.30292058985174,-0.128375246670494,-0.7532369776048052,1.3918957350943129,5 hag,-0.9259792868923868,0.5182472467546316
hag,5,2013,gnap,70,6,70,12614,-2.3025850929940455,180.2,0.15451027434723383,-0.7532369776048052,1.739869668867891,5 hag,-0.128375246670494,-0.2930638647614031
hag,5,2014,gnap,60,4,37,13399,-2.4849066497880004,362.13513513513516,1.300839081706142,-0.7532369776048052,2.087843602641469,5 hag,0.15451027434723383,-0.4979003050057001
hag,5,2015,gnap,55,7,33,5283,-1.927891643552635,160.0909090909091,0.027807808758231106,-0.7532369776048052,2.435817536415047,5 hag,1.300839081706142,0.12790046724664694
hag,5,2016,gnap,72,53,44,13565,-0.2876820724517809,308.29545454545456,0.9616084169249213,-0.7532369776048052,2.7837914701886257,5 hag,0.027807808758231106,1.9706594679204705
hag,5,2017,gnap,38,1,38,3148,-2.9444389791664407,82.84210526315789,-0.4589180185317781,-0.7532369776048052,3.131765403962204,5 hag,0.9616084169249213,-1.0141802676292446
hag,5,2009,lyco,60,124,67,30882.222084757403,0.7339691750802005,460.9286878322,1.9233131044058127,-0.7532369776048052,0.3479739337735782,5 hag,1.8678255783303397,1.0870187587534286
hag,5,2010,lyco,52,18,77,18497.900803353128,-1.006804739414987,240.23247796562504,0.5327602413919171,-0.7532369776048052,0.6959478675471564,5 hag,1.9233131044058127,-0.059405417481318175
hag,5,2011,lyco,28,5,77,671,-1.540445040947149,8.714285714285714,-0.9259792868923868,-0.7532369776048052,1.0439218013207345,5 hag,0.5327602413919171,-0.41084573836128846
hag,5,2012,lyco,68,74,93,12583.171614856212,0.09798040836020382,135.30292058985174,-0.128375246670494,-0.7532369776048052,1.3918957350943129,5 hag,-0.9259792868923868,0.6681746504460252
hag,5,2013,lyco,70,220,70,12614,1.1496674594683938,180.2,0.15451027434723383,-0.7532369776048052,1.739869668867891,5 hag,-0.128375246670494,1.3607858225137635
hag,5,2014,lyco,60,39,37,13399,-0.40546510810816444,362.13513513513516,1.300839081706142,-0.7532369776048052,2.087843602641469,5 hag,0.15451027434723383,0.33661975598766086
hag,5,2015,lyco,55,13,33,5283,-1.3682758556172123,160.0909090909091,0.027807808758231106,-0.7532369776048052,2.435817536415047,5 hag,1.300839081706142,-0.2974600110009847
hag,5,2016,lyco,72,46,44,13565,-0.4265185173059967,308.29545454545456,0.9616084169249213,-0.7532369776048052,2.7837914701886257,5 hag,0.027807808758231106,0.3227545796453573
hag,5,2017,lyco,38,1,38,3148,-2.9444389791664407,82.84210526315789,-0.4589180185317781,-0.7532369776048052,3.131765403962204,5 hag,0.9616084169249213,-1.3354762033854581
hag,5,2009,opil,60,0,67,30882.222084757403,-4.0943445622221,460.9286878322,1.9233131044058127,-0.7532369776048052,0.3479739337735782,5 hag,1.8678255783303397,-2.1737543528861845
hag,5,2010,opil,52,4,77,18497.900803353128,-2.341805806147327,240.23247796562504,0.5327602413919171,-0.7532369776048052,0.6959478675471564,5 hag,1.9233131044058127,-0.6566150789873899
hag,5,2011,opil,28,11,77,671,-0.8472978603872037,8.714285714285714,-0.9259792868923868,-0.7532369776048052,1.0439218013207345,5 hag,0.5327602413919171,0.6371518587234889
hag,5,2012,opil,68,12,93,12583.171614856212,-1.65455834771457,135.30292058985174,-0.128375246670494,-0.7532369776048052,1.3918957350943129,5 hag,-0.9259792868923868,-0.06167810172434361
hag,5,2013,opil,70,36,70,12614,-0.6375773294051346,180.2,0.15451027434723383,-0.7532369776048052,1.739869668867891,5 hag,-0.128375246670494,0.81870291030105
hag,5,2014,opil,60,8,37,13399,-1.8971199848858813,362.13513513513516,1.300839081706142,-0.7532369776048052,2.087843602641469,5 hag,0.15451027434723383,-0.2716590706576692
hag,5,2015,opil,55,23,33,5283,-0.8292793548845253,160.0909090909091,0.027807808758231106,-0.7532369776048052,2.435817536415047,5 hag,1.300839081706142,0.6527501342311312
hag,5,2016,opil,72,59,44,13565,-0.1823215567939546,308.29545454545456,0.9616084169249213,-0.7532369776048052,2.7837914701886257,5 hag,0.027807808758231106,1.2128091233040175
hag,5,2017,opil,38,6,38,3148,-1.6916760106710724,82.84210526315789,-0.4589180185317781,-0.7532369776048052,3.131765403962204,5 hag,0.9616084169249213,-0.09381015246014238
hag,5,2009,sheet,60,11,67,30882.222084757403,-1.6094379124341003,460.9286878322,1.9233131044058127,-0.7532369776048052,0.3479739337735782,5 hag,1.8678255783303397,-1.131929100596079
hag,5,2010,sheet,52,13,77,18497.900803353128,-1.3121863889661687,240.23247796562504,0.5327602413919171,-0.7532369776048052,0.6959478675471564,5 hag,1.9233131044058127,-0.7698139754283991
hag,5,2011,sheet,28,19,77,671,-0.3364722366212129,8.714285714285714,-0.9259792868923868,-0.7532369776048052,1.0439218013207345,5 hag,0.5327602413919171,0.41881190033565774
hag,5,2012,sheet,68,66,93,12583.171614856212,-0.014815085785140587,135.30292058985174,-0.128375246670494,-0.7532369776048052,1.3918957350943129,5 hag,-0.9259792868923868,0.8106582332902792
hag,5,2013,sheet,70,19,70,12614,-1.252762968495368,180.2,0.15451027434723383,-0.7532369776048052,1.739869668867891,5 hag,-0.128375246670494,-0.6974237010552652
hag,5,2014,sheet,60,34,37,13399,-0.5389965007326869,362.13513513513516,1.300839081706142,-0.7532369776048052,2.087843602641469,5 hag,0.15451027434723383,0.17209458029430058
hag,5,2015,sheet,55,43,33,5283,-0.2231435513142097,160.0909090909091,0.027807808758231106,-0.7532369776048052,2.435817536415047,5 hag,1.300839081706142,0.5568701702690038
hag,5,2016,sheet,72,37,44,13565,-0.6390799592896695,308.29545454545456,0.9616084169249213,-0.7532369776048052,2.7837914701886257,5 hag,0.027807808758231106,0.05017179349154114
hag,5,2017,sheet,38,10,38,3148,-1.2396908869280152,82.84210526315789,-0.4589180185317781,-0.7532369776048052,3.131765403962204,5 hag,0.9616084169249213,-0.6814991453196416
hag,5,2009,stap,60,8,67,30882.222084757403,-1.8971199848858813,460.9286878322,1.9233131044058127,-0.7532369776048052,0.3479739337735782,5 hag,1.8678255783303397,0.23968747683279856
hag,5,2010,stap,52,7,77,18497.900803353128,-1.8718021769015913,240.23247796562504,0.5327602413919171,-0.7532369776048052,0.6959478675471564,5 hag,1.9233131044058127,0.25986514282282014
hag,5,2011,stap,28,4,77,671,-1.7227665977411035,8.714285714285714,-0.9259792868923868,-0.7532369776048052,1.0439218013207345,5 hag,0.5327602413919171,0.378642808677453
hag,5,2012,stap,68,12,93,12583.171614856212,-1.65455834771457,135.30292058985174,-0.128375246670494,-0.7532369776048052,1.3918957350943129,5 hag,-0.9259792868923868,0.4330030948307123
hag,5,2013,stap,70,21,70,12614,-1.157452788691043,180.2,0.15451027434723383,-0.7532369776048052,1.739869668867891,5 hag,-0.128375246670494,0.8291839149863797
hag,5,2014,stap,60,11,37,13399,-1.6094379124341003,362.13513513513516,1.300839081706142,-0.7532369776048052,2.087843602641469,5 hag,0.15451027434723383,0.46896296438097657
hag,5,2015,stap,55,12,33,5283,-1.4423838277709342,160.0909090909091,0.027807808758231106,-0.7532369776048052,2.435817536415047,5 hag,1.300839081706142,0.6021009329086532
hag,5,2016,stap,72,24,44,13565,-1.0577902941478545,308.29545454545456,0.9616084169249213,-0.7532369776048052,2.7837914701886257,5 hag,0.027807808758231106,0.9086124550824509
hag,5,2017,stap,38,41,38,3148,0.10008345855698263,82.84210526315789,-0.4589180185317781,-0.7532369776048052,3.131765403962204,5 hag,0.9616084169249213,1.831409162253477
hag,50,2009,cara,60,7,67,16405.89206862872,-2.0149030205422647,244.8640607258018,0.5619427120439654,-0.37792166696434865,0.3479739337735782,50 hag,0.9239804499331474,0.14633601709586913
hag,50,2010,cara,52,1,70,10065.954621375091,-3.258096538021482,143.79935173392988,-0.07484131122166568,-0.37792166696434865,0.6959478675471564,50 hag,0.5619427120439654,-0.8988902545912925
hag,50,2011,cara,28,2,77,84,-2.2335922215070942,1.0909090909090908,-0.9740123192488481,-0.37792166696434865,1.0439218013207345,50 hag,-0.07484131122166568,-0.037528920236008824
hag,50,2012,cara,85,6,79,1555,-2.496741107435003,19.68354430379747,-0.8568646702616484,-0.37792166696434865,1.3918957350943129,50 hag,-0.9740123192488481,-0.2587737425986355
hag,50,2013,cara,70,2,70,3396,-3.1498829533812494,48.51428571428571,-0.6752092171145143,-0.37792166696434865,1.739869668867891,50 hag,-0.8568646702616484,-0.8079086977949231
hag,50,2014,cara,60,0,37,15032,-4.0943445622221,406.27027027027026,1.578923778125581,-0.37792166696434865,2.087843602641469,50 hag,-0.6752092171145143,-1.601973396718101
hag,50,2015,cara,54,0,38,3926,-3.9889840465642745,103.3157894736842,-0.32991833968545115,-0.37792166696434865,2.435817536415047,50 hag,1.578923778125581,-1.513390583651826
hag,50,2016,cara,72,9,59,28721,-1.9740810260220096,486.79661016949154,2.0863005589166463,-0.37792166696434865,2.7837914701886257,50 hag,-0.32991833968545115,0.1806574807580646
hag,50,2017,cara,55,3,55,6411,-2.6210388241125804,116.56363636363636,-0.24644689523821806,-0.37792166696434865,3.131765403962204,50 hag,2.0863005589166463,-0.36327817988492705
hag,50,2009,gnap,60,10,67,16405.89206862872,-1.6964492894237302,244.8640607258018,0.5619427120439654,-0.37792166696434865,0.3479739337735782,50 hag,0.9239804499331474,0.38792363058054347
hag,50,2010,gnap,52,18,70,10065.954621375091,-1.006804739414987,143.79935173392988,-0.07484131122166568,-0.37792166696434865,0.6959478675471564,50 hag,0.5619427120439654,1.1627323648944816
hag,50,2011,gnap,28,3,77,84,-1.9459101490553135,1.0909090909090908,-0.9740123192488481,-0.37792166696434865,1.0439218013207345,50 hag,-0.07484131122166568,0.10765685705269698
hag,50,2012,gnap,85,9,79,1555,-2.1400661634962708,19.68354430379747,-0.8568646702616484,-0.37792166696434865,1.3918957350943129,50 hag,-0.9740123192488481,-0.1104754776500563
hag,50,2013,gnap,70,8,70,3396,-2.05127066471314,48.51428571428571,-0.6752092171145143,-0.37792166696434865,1.739869668867891,50 hag,-0.8568646702616484,-0.010714625448642805
hag,50,2014,gnap,60,11,37,15032,-1.6094379124341003,406.27027027027026,1.578923778125581,-0.37792166696434865,2.087843602641469,50 hag,-0.6752092171145143,0.48568003984295754
hag,50,2015,gnap,54,7,38,3926,-1.9095425048844386,103.3157894736842,-0.32991833968545115,-0.37792166696434865,2.435817536415047,50 hag,1.578923778125581,0.1485155404855727
hag,50,2016,gnap,72,8,59,28721,-2.0794415416798357,486.79661016949154,2.0863005589166463,-0.37792166696434865,2.7837914701886257,50 hag,-0.32991833968545115,-0.04236432314697545
hag,50,2017,gnap,55,3,55,6411,-2.6210388241125804,116.56363636363636,-0.24644689523821806,-0.37792166696434865,3.131765403962204,50 hag,2.0863005589166463,-0.6508434373577139
hag,50,2009,lyco,60,216,67,16405.89206862872,1.2855527913183589,244.8640607258018,0.5619427120439654,-0.37792166696434865,0.3479739337735782,50 hag,0.9239804499331474,1.4502760362234843
hag,50,2010,lyco,52,45,70,10065.954621375091,-0.12260232209233239,143.79935173392988,-0.07484131122166568,-0.37792166696434865,0.6959478675471564,50 hag,0.5619427120439654,0.5229051396009057
hag,50,2011,lyco,28,9,77,84,-1.0296194171811581,1.0909090909090908,-0.9740123192488481,-0.37792166696434865,1.0439218013207345,50 hag,-0.07484131122166568,-0.07443051519581875
hag,50,2012,lyco,85,68,79,1555,-0.20854475189305707,19.68354430379747,-0.8568646702616484,-0.37792166696434865,1.3918957350943129,50 hag,-0.9740123192488481,0.46630590033870634
hag,50,2013,lyco,70,280,70,3396,1.3898594272843867,48.51428571428571,-0.6752092171145143,-0.37792166696434865,1.739869668867891,50 hag,-0.8568646702616484,1.5189694192167884
hag,50,2014,lyco,60,51,37,15032,-0.1431008436406733,406.27027027027026,1.578923778125581,-0.37792166696434865,2.087843602641469,50 hag,-0.6752092171145143,0.5094053964783751
hag,50,2015,lyco,54,60,38,3926,0.12188981760903679,103.3157894736842,-0.32991833968545115,-0.37792166696434865,2.435817536415047,50 hag,1.578923778125581,0.6839207071706296
hag,50,2016,lyco,72,16,59,28721,-1.4434527749598391,486.79661016949154,2.0863005589166463,-0.37792166696434865,2.7837914701886257,50 hag,-0.32991833968545115,-0.3469693913470418
hag,50,2017,lyco,55,11,55,6411,-1.5224265354444706,116.56363636363636,-0.24644689523821806,-0.37792166696434865,3.131765403962204,50 hag,2.0863005589166463,-0.398979263251636
hag,50,2009,opil,60,3,67,16405.89206862872,-2.70805020110221,244.8640607258018,0.5619427120439654,-0.37792166696434865,0.3479739337735782,50 hag,0.9239804499331474,-0.9736658452003156
hag,50,2010,opil,52,2,70,10065.954621375091,-2.8526314299133175,143.79935173392988,-0.07484131122166568,-0.37792166696434865,0.6959478675471564,50 hag,0.5619427120439654,-1.0988270490467658
hag,50,2011,opil,28,18,77,84,-0.38776553100876343,1.0909090909090908,-0.9740123192488481,-0.37792166696434865,1.0439218013207345,50 hag,-0.07484131122166568,1.0349602051064908
hag,50,2012,opil,85,14,79,1555,-1.7346010553881064,19.68354430379747,-0.8568646702616484,-0.37792166696434865,1.3918957350943129,50 hag,-0.9740123192488481,-0.1309695424869474
hag,50,2013,opil,70,54,70,3396,-0.2411620568168881,48.51428571428571,-0.6752092171145143,-0.37792166696434865,1.739869668867891,50 hag,-0.8568646702616484,1.1618720280921688
hag,50,2014,opil,60,10,37,15032,-1.6964492894237302,406.27027027027026,1.578923778125581,-0.37792166696434865,2.087843602641469,50 hag,-0.6752092171145143,-0.09794228856031247
hag,50,2015,opil,54,80,38,3926,0.4054651081081644,103.3157894736842,-0.32991833968545115,-0.37792166696434865,2.435817536415047,50 hag,1.578923778125581,1.721644794358899
hag,50,2016,opil,72,47,59,28721,-0.40546510810816444,486.79661016949154,2.0863005589166463,-0.37792166696434865,2.7837914701886257,50 hag,-0.32991833968545115,1.0196380198162527
hag,50,2017,opil,55,32,55,6411,-0.5108256237659907,116.56363636363636,-0.24644689523821806,-0.37792166696434865,3.131765403962204,50 hag,2.0863005589166463,0.9284294370281998
hag,50,2009,sheet,60,25,67,16405.89206862872,-0.8362480242006186,244.8640607258018,0.5619427120439654,-0.37792166696434865,0.3479739337735782,50 hag,0.9239804499331474,-0.1900205448733794
hag,50,2010,sheet,52,16,70,10065.954621375091,-1.1180303745252114,143.79935173392988,-0.07484131122166568,-0.37792166696434865,0.6959478675471564,50 hag,0.5619427120439654,-0.5332909505802859
hag,50,2011,sheet,28,15,77,84,-0.5596157879354228,1.0909090909090908,-0.9740123192488481,-0.37792166696434865,1.0439218013207345,50 hag,-0.07484131122166568,0.14697593437727619
hag,50,2012,sheet,85,21,79,1555,-1.3516088031320006,19.68354430379747,-0.8568646702616484,-0.37792166696434865,1.3918957350943129,50 hag,-0.9740123192488481,-0.8178388005782438
hag,50,2013,sheet,70,46,70,3396,-0.3983476403393005,48.51428571428571,-0.6752092171145143,-0.37792166696434865,1.739869668867891,50 hag,-0.8568646702616484,0.3434345925904436
hag,50,2014,sheet,60,9,37,15032,-1.791759469228055,406.27027027027026,1.578923778125581,-0.37792166696434865,2.087843602641469,50 hag,-0.6752092171145143,-1.3540352569883498
hag,50,2015,sheet,54,43,38,3926,-0.20479441264601328,103.3157894736842,-0.32991833968545115,-0.37792166696434865,2.435817536415047,50 hag,1.578923778125581,0.5792232958914866
hag,50,2016,sheet,72,24,59,28721,-1.0577902941478545,486.79661016949154,2.0863005589166463,-0.37792166696434865,2.7837914701886257,50 hag,-0.32991833968545115,-0.4599058119896976
hag,50,2017,sheet,55,10,55,6411,-1.6094379124341003,116.56363636363636,-0.24644689523821806,-0.37792166696434865,3.131765403962204,50 hag,2.0863005589166463,-1.131929100596079
hag,50,2009,stap,60,1,67,16405.89206862872,-3.4011973816621555,244.8640607258018,0.5619427120439654,-0.37792166696434865,0.3479739337735782,50 hag,0.9239804499331474,-0.9590249612315348
hag,50,2010,stap,52,2,70,10065.954621375091,-2.8526314299133175,143.79935173392988,-0.07484131122166568,-0.37792166696434865,0.6959478675471564,50 hag,0.5619427120439654,-0.5218314824455874
hag,50,2011,stap,28,1,77,84,-2.639057329615259,1.0909090909090908,-0.9740123192488481,-0.37792166696434865,1.0439218013207345,50 hag,-0.07484131122166568,-0.3516182134845597
hag,50,2012,stap,85,4,79,1555,-2.833213344056216,19.68354430379747,-0.8568646702616484,-0.37792166696434865,1.3918957350943129,50 hag,-0.9740123192488481,-0.5063557488894566
hag,50,2013,stap,70,14,70,3396,-1.540445040947149,48.51428571428571,-0.6752092171145143,-0.37792166696434865,1.739869668867891,50 hag,-0.8568646702616484,0.5239485744077219
hag,50,2014,stap,60,0,37,15032,-4.0943445622221,406.27027027027026,1.578923778125581,-0.37792166696434865,2.087843602641469,50 hag,-0.6752092171145143,-1.5114460989517642
hag,50,2015,stap,54,5,38,3926,-2.1972245773362196,103.3157894736842,-0.32991833968545115,-0.37792166696434865,2.435817536415047,50 hag,1.578923778125581,5.115484786555149e-4
hag,50,2016,stap,72,8,59,28721,-2.0794415416798357,486.79661016949154,2.0863005589166463,-0.37792166696434865,2.7837914701886257,50 hag,-0.32991833968545115,0.09438171110252967
hag,50,2017,stap,55,5,55,6411,-2.2155737160044158,116.56363636363636,-0.24644689523821806,-0.37792166696434865,3.131765403962204,50 hag,2.0863005589166463,-0.01411226063946378
hag,150,2009,cara,60,2,67,7423.055885434858,-2.995732273553991,110.79187888708744,-0.2828133280305581,0.4561123566811104,0.3479739337735782,150 hag,-0.5202114434228154,-0.6783051098671247
hag,150,2010,cara,52,3,77,2181,-2.5649493574615367,28.324675324675326,-0.8024190162650333,0.4561123566811104,0.6959478675471564,150 hag,-0.2828133280305581,-0.3161204499866357
hag,150,2011,cara,28,1,77,88,-2.639057329615259,1.1428571428571428,-0.9736850072736765,0.4561123566811104,1.0439218013207345,150 hag,-0.8024190162650333,-0.37842740248232853
hag,150,2012,cara,85,0,79,1049,-4.442651256490317,13.278481012658228,-0.8972214081624192,0.4561123566811104,1.3918957350943129,150 hag,-0.9736850072736765,-1.8948154219820668
hag,150,2013,cara,70,1,70,1419,-3.5553480614894135,20.271428571428572,-0.8531605552160413,0.4561123566811104,1.739869668867891,150 hag,-0.8972214081624192,-1.1488071800412425
hag,150,2014,cara,60,1,35,2577,-3.4011973816621555,73.62857142857143,-0.5169702427177086,0.4561123566811104,2.087843602641469,150 hag,-0.8531605552160413,-1.0192035921134444
hag,150,2015,cara,55,0,54,1011,-4.007333185232471,18.72222222222222,-0.862921725675609,0.4561123566811104,2.435817536415047,150 hag,-0.5169702427177086,-1.5288177890942405
hag,150,2016,cara,38,1,72,6486,-2.9444389791664407,90.08333333333333,-0.4132928107821453,0.4561123566811104,2.7837914701886257,150 hag,-0.862921725675609,-0.6351798054785042
hag,150,2017,cara,55,1,55,2303,-3.3141860046725258,41.872727272727275,-0.7170560531402286,0.4561123566811104,3.131765403962204,150 hag,-0.4132928107821453,-0.9460479844895838
hag,150,2009,gnap,60,17,67,7423.055885434858,-1.2039728043259361,110.79187888708744,-0.2828133280305581,0.4561123566811104,0.3479739337735782,150 hag,-0.5202114434228154,0.9412160217016816
hag,150,2010,gnap,52,14,77,2181,-1.2431935174792175,28.324675324675326,-0.8024190162650333,0.4561123566811104,0.6959478675471564,150 hag,-0.2828133280305581,0.897151943885365
hag,150,2011,gnap,28,4,77,88,-1.7227665977411035,1.1428571428571428,-0.9736850072736765,0.4561123566811104,1.0439218013207345,150 hag,-0.8024190162650333,0.3583563986671249
hag,150,2012,gnap,85,16,79,1049,-1.6094379124341003,13.278481012658228,-0.8972214081624192,0.4561123566811104,1.3918957350943129,150 hag,-0.9736850072736765,0.48568003984295754
hag,150,2013,gnap,70,1,70,1419,-3.5553480614894135,20.271428571428572,-0.8531605552160413,0.4561123566811104,1.739869668867891,150 hag,-0.8972214081624192,-1.700530493770452
hag,150,2014,gnap,60,23,35,2577,-0.916290731874155,73.62857142857143,-0.5169702427177086,0.4561123566811104,2.087843602641469,150 hag,-0.8531605552160413,1.2644239444473182
hag,150,2015,gnap,55,2,54,1011,-2.908720896564361,18.72222222222222,-0.862921725675609,0.4561123566811104,2.435817536415047,150 hag,-0.5169702427177086,-0.9740513601033501
hag,150,2016,gnap,38,3,72,6486,-2.2512917986064953,90.08333333333333,-0.4132928107821453,0.4561123566811104,2.7837914701886257,150 hag,-0.862921725675609,-0.23543636302488374
hag,150,2017,gnap,55,2,55,2303,-2.908720896564361,41.872727272727275,-0.7170560531402286,0.4561123566811104,3.131765403962204,150 hag,-0.4132928107821453,-0.9740513601033501
hag,150,2009,lyco,60,129,67,7423.055885434858,0.7731898882334817,110.79187888708744,-0.2828133280305581,0.4561123566811104,0.3479739337735782,150 hag,-0.5202114434228154,1.112848404633163
hag,150,2010,lyco,52,126,77,2181,0.892943367877164,28.324675324675326,-0.8024190162650333,0.4561123566811104,0.6959478675471564,150 hag,-0.2828133280305581,1.191714639420215
hag,150,2011,lyco,28,36,77,88,0.2787134024690205,1.1428571428571428,-0.9736850072736765,0.4561123566811104,1.0439218013207345,150 hag,-0.8024190162650333,0.7872002586334762
hag,150,2012,lyco,85,40,79,1049,-0.7290791897860086,13.278481012658228,-0.8972214081624192,0.4561123566811104,1.3918957350943129,150 hag,-0.9736850072736765,0.12349672839847872
hag,150,2013,lyco,70,33,70,1419,-0.7221347174331976,20.271428571428572,-0.8531605552160413,0.4561123566811104,1.739869668867891,150 hag,-0.8972214081624192,0.12807016032445348
hag,150,2014,lyco,60,94,35,2577,0.45953232937844013,73.62857142857143,-0.5169702427177086,0.4561123566811104,2.087843602641469,150 hag,-0.8531605552160413,0.9062824597186737
hag,150,2015,lyco,55,52,54,1011,-0.0370412716803491,18.72222222222222,-0.862921725675609,0.4561123566811104,2.435817536415047,150 hag,-0.5169702427177086,0.579253213247668
hag,150,2016,lyco,38,41,72,6486,0.10008345855698263,90.08333333333333,-0.4132928107821453,0.4561123566811104,2.7837914701886257,150 hag,-0.862921725675609,0.6695596594752545
hag,150,2017,lyco,55,31,55,2303,-0.5415972824327444,41.872727272727275,-0.7170560531402286,0.4561123566811104,3.131765403962204,150 hag,-0.4132928107821453,0.2469669788466619
hag,150,2009,opil,60,8,67,7423.055885434858,-1.8971199848858813,110.79187888708744,-0.2828133280305581,0.4561123566811104,0.3479739337735782,150 hag,-0.5202114434228154,-0.2716590706576692
hag,150,2010,opil,52,0,77,2181,-3.951243718581427,28.324675324675326,-0.8024190162650333,0.4561123566811104,0.6959478675471564,150 hag,-0.2828133280305581,-2.0498746901610234
hag,150,2011,opil,28,8,77,88,-1.1349799328389845,1.1428571428571428,-0.9736850072736765,0.4561123566811104,1.0439218013207345,150 hag,-0.8024190162650333,0.3881109921518777
hag,150,2012,opil,85,4,79,1049,-2.833213344056216,13.278481012658228,-0.8972214081624192,0.4561123566811104,1.3918957350943129,150 hag,-0.9736850072736765,-1.0820171836012051
hag,150,2013,opil,70,2,70,1419,-3.1498829533812494,20.271428571428572,-0.8531605552160413,0.4561123566811104,1.739869668867891,150 hag,-0.8972214081624192,-1.3561520062930794
hag,150,2014,opil,60,11,35,2577,-1.6094379124341003,73.62857142857143,-0.5169702427177086,0.4561123566811104,2.087843602641469,150 hag,-0.8531605552160413,-0.022618204086057817
hag,150,2015,opil,55,5,54,1011,-2.2155737160044158,18.72222222222222,-0.862921725675609,0.4561123566811104,2.435817536415047,150 hag,-0.5169702427177086,-0.5473383734547378
hag,150,2016,opil,38,33,72,6486,-0.11122563511022437,90.08333333333333,-0.4132928107821453,0.4561123566811104,2.7837914701886257,150 hag,-0.862921725675609,1.2743555025932285
hag,150,2017,opil,55,21,55,2303,-0.916290731874155,41.872727272727275,-0.7170560531402286,0.4561123566811104,3.131765403962204,150 hag,-0.4132928107821453,0.5774260497568766
hag,150,2009,sheet,60,53,67,7423.055885434858,-0.10536051565782628,110.79187888708744,-0.2828133280305581,0.4561123566811104,0.3479739337735782,150 hag,-0.5202114434228154,0.7003547795377664
